onetsoccode,occupation_title,median_annual_wage_2024,mean_annual_wage_2024,total_employment_2024,observed_exposure,pss,pred_productivity_effect,expertise_percentile,"Employment Percent Change, 2024-2034"
19-2021,Atmospheric and Space Scientists,97450.0,103980.0,8780.0,0.038,0.16369105875492096,0.2670232355594635,95.39668273925781,0.7
19-2031,Chemists,84150.0,95940.0,83250.0,0.2614,0.42121195793151855,0.1935792714357376,86.34639739990234,4.9
19-2032,Materials Scientists,104160.0,111410.0,8330.0,0.1843,0.18390978872776031,0.23931269347667694,95.26417541503906,4.9
19-2041,"Environmental Scientists and Specialists, Including Health",80060.0,88640.0,84930.0,0.0548,0.13895131647586823,0.2438644915819168,94.17164611816406,4.4
19-2041,Climate Change Policy Analysts,80060.0,88640.0,84930.0,0.0548,0.15013882517814636,0.2560448944568634,87.32300567626953,4.4
19-2041,Environmental Restoration Planners,80060.0,88640.0,84930.0,0.0548,0.0011487603187561035,0.20294035971164703,94.61980438232422,4.4
19-2041,Industrial Ecologists,80060.0,88640.0,84930.0,0.0548,0.004056036472320557,0.26038697361946106,94.91053009033203,4.4
19-2042,"Geoscientists, Except Hydrologists and Geographers",99240.0,111310.0,22510.0,0.043,0.11899992823600769,0.22870352864265442,95.5725326538086,3.2
19-2043,Hydrologists,92060.0,98130.0,5720.0,0.0748,0.18871894478797913,0.2796473801136017,95.10472869873047,-0.1
19-2099,Remote Sensing Scientists and Technologists,117960.0,123070.0,22580.0,0.0379,0.2533411383628845,0.23542073369026184,73.88684844970703,0.6
19-3011,Economists,115440.0,130910.0,15880.0,0.2418,0.00613747164607048,0.25,99.1879653930664,1.2
19-3011,Environmental Economists,115440.0,130910.0,15880.0,0.2418,0.15046878159046173,0.3129799962043762,95.27330780029297,1.2
19-3022,Survey Researchers,63380.0,73470.0,7720.0,0.4316,0.1637008786201477,0.29456862807273865,59.934661865234375,-5.2
19-3032,Industrial-Organizational Psychologists,109840.0,134400.0,1050.0,0.1577,0.096641406416893,0.2377612292766571,86.57571411132812,6.3
19-3033,Clinical and Counseling Psychologists,95830.0,106850.0,72190.0,0.0591,0.000410664826631546,0.18825843930244446,96.47929382324219,11.2
19-3034,School Psychologists,86930.0,93610.0,63830.0,0.0467,0.14256837964057922,0.21902744472026825,94.50492858886719,0.7
19-3039,Neuropsychologists,117580.0,111340.0,17790.0,0.0,-0.0020108476746827364,,99.79410552978516,4.3
19-3039,Clinical Neuropsychologists,117580.0,111340.0,17790.0,0.0,-0.00016982245142571628,,99.99263000488281,4.3
19-3041,Sociologists,101690.0,111670.0,2950.0,0.3833,0.222872793674469,0.259843111038208,94.621337890625,3.6
19-3051,Urban and Regional Planners,83720.0,89730.0,43040.0,0.0959,0.19270750880241394,0.2413143813610077,83.59964752197266,3.4
19-3091,Anthropologists and Archeologists,64910.0,71070.0,8070.0,0.1354,0.09178155660629272,0.21058449149131775,95.29747009277344,3.7
19-3092,Geographers,97200.0,98160.0,1380.0,0.1096,0.13074469566345215,0.2767803370952606,78.80479431152344,-3.1
19-3093,Historians,74050.0,78470.0,3140.0,0.028,0.06382575631141663,0.24822412431240082,86.64287567138672,2.2
19-3094,Political Scientists,139380.0,137600.0,5950.0,0.452,0.10937939584255219,0.24378828704357147,89.28460693359375,-3.1
19-3099,Transportation Planners,100340.0,106440.0,36970.0,0.0327,0.15370401740074158,0.26953503489494324,87.455078125,-1.7
19-4012,Agricultural Technicians,46790.0,49680.0,14340.0,0.0058,0.18175339698791504,0.13560274243354797,52.024044036865234,4.3
19-4012,Precision Agriculture Technicians,46790.0,49680.0,14340.0,0.0058,0.3069784641265869,0.25729963183403015,70.83941650390625,4.3
19-4013,Food Science Technicians,49430.0,54400.0,14200.0,0.2038,0.05978494882583618,0.17146296799182892,46.89551544189453,4.8
19-4021,Biological Technicians,52000.0,58020.0,76190.0,0.0599,0.26415181159973145,0.25933822989463806,73.7678451538086,3.5
19-4031,Chemical Technicians,57790.0,61300.0,55640.0,0.3148,0.15744057297706604,0.19601024687290192,77.19837188720703,3.7
19-4042,"Environmental Science and Protection Technicians, Including Health",49490.0,56770.0,39390.0,0.1444,0.21102029085159302,0.21060767769813538,66.31413269042969,4.0
19-4043,"Geological Technicians, Except Hydrologic Technicians",48390.0,58220.0,9710.0,0.229,0.23599779605865479,0.1767292022705078,83.60469818115234,1.5
19-4044,Hydrologic Technicians,58570.0,64410.0,2940.0,,0.15103453397750854,,87.47651672363281,-2.1
19-4051,Nuclear Technicians,104240.0,100730.0,5990.0,0.0,0.18431934714317322,0.0779494047164917,70.44905090332031,-7.7
19-4051,Nuclear Monitoring Technicians,104240.0,100730.0,5990.0,0.0,0.03844404220581055,0.1401849389076233,48.096336364746094,-7.7
19-4061,Social Science Research Assistants,58040.0,63560.0,32940.0,0.4393,0.10632336139678955,0.32370102405548096,50.684391021728516,4.4
19-4071,Forest and Conservation Technicians,54310.0,56660.0,31080.0,0.0221,0.253593385219574,0.13950619101524353,68.89418029785156,-3.2
19-4092,Forensic Science Technicians,67440.0,75260.0,19450.0,0.0,0.017428100109100342,0.2321469634771347,73.8750991821289,12.8
19-4099,Quality Control Analysts,60130.0,64640.0,71400.0,0.0955,0.16068804264068604,0.24835631251335144,68.57572937011719,3.5
19-4099,Remote Sensing Technicians,60130.0,64640.0,71400.0,0.0955,0.23687511682510376,0.26599693298339844,67.94828796386719,3.5
19-5011,Occupational Health and Safety Specialists,83910.0,88660.0,128430.0,0.0,0.23008275032043457,0.21431897580623627,66.53753662109375,12.5
19-5012,Occupational Health and Safety Technicians,58440.0,63800.0,31450.0,0.0,0.17336857318878174,0.17248544096946716,61.58878707885742,8.5
21-1011,Substance Abuse and Behavioral Disorder Counselors,,,,,,0.1177816390991211,,
21-1012,"Educational, Guidance, and Career Counselors and Advisors",65140.0,71520.0,342350.0,0.1182,0.16421636939048767,0.16206581890583038,67.66649627685547,3.5
21-1013,Marriage and Family Therapists,63780.0,72720.0,65870.0,0.0,-0.0024233534932136536,0.0684468001127243,89.73063659667969,12.6
21-1014,Mental Health Counselors,,,,,,0.13716340065002441,,
21-1015,Rehabilitation Counselors,46110.0,51260.0,88930.0,0.0,0.2460470199584961,0.1947103887796402,78.35568237304688,1.4
21-1021,"Child, Family, and School Social Workers",58570.0,62920.0,382960.0,0.0074,0.17148378491401672,0.14172956347465515,89.48392486572266,3.4
21-1022,Healthcare Social Workers,68090.0,72030.0,185940.0,0.0916,0.10333956778049469,0.18429838120937347,87.57329559326172,7.7
21-1023,Mental Health and Substance Abuse Social Workers,60060.0,68290.0,125910.0,0.0,0.13579794764518738,0.1111801341176033,86.64124298095703,9.7
21-1091,Health Education Specialists,63000.0,71700.0,65150.0,0.1376,0.28748050332069397,0.28372451663017273,80.7728042602539,4.5
21-1092,Probation Officers and Correctional Treatment Specialists,64520.0,71530.0,86820.0,0.0,0.1296323537826538,0.1836194097995758,59.979854583740234,2.6
21-1093,Social and Human Service Assistants,45120.0,47090.0,424220.0,0.0,0.13963359594345093,0.18925881385803223,57.45553970336914,6.4
21-1094,Community Health Workers,51030.0,55970.0,60730.0,0.0,0.18890666961669922,0.17002861201763153,48.896759033203125,11.3
21-2011,Clergy,60820.0,67160.0,58080.0,0.1116,0.016028255224227905,0.1989283561706543,78.79813385009766,1.0
21-2021,"Directors, Religious Activities and Education",54840.0,65040.0,21460.0,0.153,0.12659385800361633,0.20172201097011566,64.70407104492188,2.1
23-1011,Lawyers,151160.0,182760.0,747750.0,0.1673,0.028968993574380875,0.20578204095363617,99.59236907958984,4.1
23-1012,Judicial Law Clerks,60400.0,69850.0,13220.0,0.1704,0.13324283063411713,0.3040226101875305,94.8663330078125,2.5
23-1021,"Administrative Law Judges, Adjudicators, and Hearing Officers",115230.0,122620.0,16230.0,0.3048,0.12269924581050873,0.25485268235206604,93.85848236083984,-0.7
23-1022,"Arbitrators, Mediators, and Conciliators",67710.0,91170.0,7860.0,0.2426,0.12621527910232544,0.2546977698802948,76.51736450195312,4.3
23-1023,"Judges, Magistrate Judges, and Magistrates",156210.0,143110.0,25580.0,0.3109,0.0009168749675154686,0.22639286518096924,99.78485107421875,2.5
23-2011,Paralegals and Legal Assistants,61010.0,66510.0,367220.0,0.2927,0.21771344542503357,0.35452374815940857,73.31214904785156,0.2
23-2093,"Title Examiners, Abstractors, and Searchers",54980.0,59600.0,48170.0,0.0216,0.0779072642326355,0.28695040941238403,49.530494689941406,2.0
25-1011,"Business Teachers, Postsecondary",97270.0,113840.0,81780.0,0.3072,0.09620341658592224,0.24914947152137756,80.651611328125,5.7
25-1021,"Computer Science Teachers, Postsecondary",96690.0,105830.0,36240.0,0.2414,0.1626986265182495,0.2788428068161011,73.80731201171875,5.3
25-1022,"Mathematical Science Teachers, Postsecondary",79350.0,92880.0,48820.0,0.4305,0.28122299909591675,0.27081963419914246,79.71028900146484,2.3
25-1031,"Architecture Teachers, Postsecondary",101480.0,110360.0,9120.0,0.0,0.08110404014587402,0.23578184843063354,80.19373321533203,2.0
25-1032,"Engineering Teachers, Postsecondary",106120.0,119340.0,39910.0,0.3589,0.11316350102424622,0.2504200041294098,81.55656433105469,8.1
25-1041,"Agricultural Sciences Teachers, Postsecondary",86350.0,97790.0,8700.0,0.0,0.2378767430782318,0.21489503979682922,81.35852813720703,4.1
25-1042,"Biological Science Teachers, Postsecondary",83460.0,101340.0,53250.0,0.2914,0.14428171515464783,0.24377566576004028,83.70111083984375,7.3
25-1043,"Forestry and Conservation Science Teachers, Postsecondary",100830.0,103780.0,1310.0,0.0206,0.26771265268325806,0.23771990835666656,85.88340759277344,4.0
25-1051,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",101390.0,112950.0,11480.0,0.0396,0.16254979372024536,0.2231840342283249,84.03549194335938,2.6
25-1052,"Chemistry Teachers, Postsecondary",86220.0,103030.0,20390.0,0.2185,0.2701055705547333,0.21319030225276947,80.71940612792969,2.2
25-1053,"Environmental Science Teachers, Postsecondary",87710.0,100360.0,7130.0,0.0232,0.23330283164978027,0.22434470057487488,85.88272094726562,2.9
25-1054,"Physics Teachers, Postsecondary",97360.0,105460.0,13590.0,0.0,0.20472323894500732,0.22033871710300446,83.67339324951172,2.5
25-1061,"Anthropology and Archeology Teachers, Postsecondary",95770.0,102530.0,5260.0,0.0236,0.16953319311141968,0.22557958960533142,81.90794372558594,2.7
25-1062,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",84290.0,97350.0,11430.0,0.0,0.0671849250793457,0.23669378459453583,78.80408477783203,2.4
25-1063,"Economics Teachers, Postsecondary",119980.0,133140.0,12420.0,0.0,0.2702471613883972,0.2334754765033722,81.35399627685547,2.1
25-1064,"Geography Teachers, Postsecondary",86730.0,99020.0,3290.0,0.0,0.10683125257492065,0.24896875023841858,83.61534881591797,3.3
25-1065,"Political Science Teachers, Postsecondary",94680.0,105160.0,17170.0,0.0,0.11041778326034546,0.2181878536939621,83.61363220214844,2.0
25-1066,"Psychology Teachers, Postsecondary",80330.0,93530.0,41610.0,0.3219,0.06395608186721802,0.19419480860233307,83.66632080078125,3.6
25-1067,"Sociology Teachers, Postsecondary",82540.0,97270.0,12380.0,0.0,0.18922677636146545,0.21427473425865173,77.32630920410156,2.1
25-1071,"Health Specialties Teachers, Postsecondary",105620.0,137900.0,229720.0,0.3045,0.236554354429245,0.23269592225551605,78.70393371582031,17.3
25-1072,"Nursing Instructors and Teachers, Postsecondary",79940.0,87090.0,74250.0,0.1909,0.08728161454200745,0.177262082695961,80.81145477294922,16.8
25-1081,"Education Teachers, Postsecondary",72090.0,78500.0,59090.0,0.2621,0.07933738827705383,0.2217843383550644,81.05303192138672,2.1
25-1082,"Library Science Teachers, Postsecondary",78630.0,84320.0,4100.0,0.018,0.2268986701965332,0.2345333844423294,73.12101745605469,3.0
25-1111,"Criminal Justice and Law Enforcement Teachers, Postsecondary",71470.0,84820.0,13560.0,0.0,0.01678970456123352,0.23248854279518127,71.88980865478516,2.0
25-1112,"Law Teachers, Postsecondary",126650.0,139950.0,22800.0,0.0,0.20085731148719788,0.2270854115486145,83.5772476196289,2.2
25-1113,"Social Work Teachers, Postsecondary",76210.0,81880.0,13350.0,0.0,0.27271971106529236,0.22007106244564056,78.76789855957031,2.3
25-1121,"Art, Drama, and Music Teachers, Postsecondary",80190.0,102240.0,97890.0,0.2142,0.2002822756767273,0.18500497937202454,70.6186752319336,1.7
25-1122,"Communications Teachers, Postsecondary",77800.0,90340.0,29260.0,0.2111,0.2739838659763336,0.2276287078857422,79.5025863647461,2.1
25-1123,"English Language and Literature Teachers, Postsecondary",78270.0,90400.0,59590.0,0.3618,0.22826695442199707,0.26190173625946045,72.35514068603516,0.0
25-1124,"Foreign Language and Literature Teachers, Postsecondary",77010.0,87670.0,21170.0,0.2403,0.01161852478981018,0.25186434388160706,79.9603271484375,-0.2
25-1125,"History Teachers, Postsecondary",81500.0,93710.0,19860.0,0.0994,0.14775055646896362,0.23461931943893433,79.94931030273438,-0.2
25-1126,"Philosophy and Religion Teachers, Postsecondary",78050.0,88210.0,20840.0,0.2197,0.07106086611747742,0.23935264348983765,79.0298843383789,0.7
25-1192,"Family and Consumer Sciences Teachers, Postsecondary",77280.0,84450.0,2630.0,0.0,0.1579780876636505,0.2771091163158417,73.54590606689453,3.4
25-1193,"Recreation and Fitness Studies Teachers, Postsecondary",75890.0,87980.0,12680.0,0.1138,0.06962510943412781,0.27262410521507263,79.04621887207031,2.4
25-1194,"Career/Technical Education Teachers, Postsecondary",61490.0,68710.0,111150.0,0.1563,0.17969214916229248,0.20981425046920776,68.63357543945312,0.7
25-2011,"Preschool Teachers, Except Special Education",37120.0,41450.0,445080.0,0.0,0.14349281787872314,0.06740978360176086,57.218753814697266,4.1
25-2012,"Kindergarten Teachers, Except Special Education",61430.0,67020.0,114410.0,0.0,0.19540143013000488,0.08360061794519424,63.36140441894531,-1.6
25-2021,"Elementary School Teachers, Except Special Education",62340.0,69790.0,1393310.0,0.103,0.18798911571502686,0.13640360534191132,62.31981658935547,-2.0
25-2022,"Middle School Teachers, Except Special and Career/Technical Education",62970.0,70040.0,620370.0,0.2972,0.19713491201400757,0.18789851665496826,65.07585144042969,-2.0
25-2023,"Career/Technical Education Teachers, Middle School",63620.0,68690.0,14200.0,0.0,0.1675727367401123,0.1365663707256317,61.072505950927734,-2.0
25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",64580.0,73700.0,1072540.0,0.2901,0.2072882056236267,0.1645561307668686,66.10539245605469,-1.6
25-2032,"Career/Technical Education Teachers, Secondary School",63910.0,70550.0,104450.0,0.0,0.21209847927093506,0.1372501254081726,66.36849975585938,-1.8
25-2051,"Special Education Teachers, Preschool",62190.0,72610.0,28200.0,0.0058,0.2513251304626465,0.053466491401195526,69.08656311035156,1.4
25-2055,"Special Education Teachers, Kindergarten",,,,,,,,
25-2056,"Special Education Teachers, Elementary School",,,,,,,,
25-2057,"Special Education Teachers, Middle School",64880.0,72310.0,95330.0,0.134,0.20709797739982605,0.1399049162864685,72.2485122680664,-1.9
25-2058,"Special Education Teachers, Secondary School",69590.0,74610.0,162780.0,0.0989,0.19505324959754944,0.1468655914068222,72.1711196899414,-1.6
25-2059,Adapted Physical Education Specialists,67430.0,74180.0,39350.0,0.0257,0.13634714484214783,0.09385606646537781,76.92123413085938,1.1
25-3011,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors",59950.0,64660.0,36260.0,0.0636,0.17794692516326904,0.17171797156333923,65.14891052246094,-13.7
25-3021,Self-Enrichment Teachers,45590.0,53330.0,308520.0,0.0662,0.15926790237426758,0.17515312135219574,60.1787223815918,3.7
25-3031,"Substitute Teachers, Short-Term",38470.0,44930.0,481300.0,,0.10029923915863037,,52.547706604003906,1.6
25-3041,Tutors,40090.0,47780.0,174660.0,0.4077,0.17573517560958862,0.24974454939365387,45.32012939453125,0.6
25-4011,Archivists,61570.0,67620.0,7050.0,0.1348,0.10594773292541504,0.27681517601013184,73.89051818847656,3.8
25-4012,Curators,61770.0,70060.0,12280.0,0.4123,0.2511001527309418,0.28659915924072266,79.01904296875,7.0
25-4013,Museum Technicians and Conservators,47460.0,53630.0,13070.0,0.0,0.15620213747024536,0.1704283058643341,73.77465057373047,5.4
25-4022,Librarians and Media Collections Specialists,64320.0,69180.0,131830.0,0.2032,0.19894754886627197,0.2747359573841095,54.752647399902344,1.7
25-4031,Library Technicians,39970.0,43050.0,73770.0,0.054,0.19319093227386475,0.2796088457107544,38.6754264831543,-6.8
25-9021,Farm and Home Management Educators,58120.0,60470.0,10260.0,0.0,0.2366122007369995,0.2293332815170288,71.88275146484375,-2.5
25-9031,Instructional Coordinators,74720.0,77600.0,210850.0,0.3043,0.13610437512397766,0.21594850718975067,73.54454040527344,1.3
25-9042,"Teaching Assistants, Preschool, Elementary, Middle, and Secondary School, Except Special Education",,,,,,,,
25-9043,"Teaching Assistants, Special Education",,,,,,,,
25-9044,"Teaching Assistants, Postsecondary",44930.0,47560.0,155010.0,0.1002,0.2957955598831177,0.2158757895231247,63.282554626464844,3.1
27-1011,Art Directors,111040.0,128100.0,50370.0,0.2098,0.13872221112251282,0.24657781422138214,66.56375885009766,4.2
27-1012,Craft Artists,38480.0,45340.0,4370.0,0.0539,0.0494941771030426,0.0553005151450634,55.160194396972656,2.1
27-1013,"Fine Artists, Including Painters, Sculptors, and Illustrators",60560.0,76450.0,10000.0,0.3565,0.06494268774986267,0.18969348073005676,71.78106689453125,-1.2
27-1014,Special Effects Artists and Animators,99800.0,110110.0,21280.0,0.3571,0.046382784843444824,0.2696782052516937,76.28458404541016,1.6
27-1021,Commercial and Industrial Designers,79450.0,88000.0,30250.0,0.0437,0.15614640712738037,0.24746127426624298,83.56537628173828,3.2
27-1022,Fashion Designers,80690.0,122430.0,20910.0,0.0568,0.19369328022003174,0.21475417912006378,60.66510009765625,2.0
27-1023,Floral Designers,36120.0,37700.0,40160.0,0.0,0.15479862689971924,0.10152086615562439,35.16061782836914,-5.9
27-1024,Graphic Designers,61300.0,68610.0,214260.0,0.3672,0.09487384557723999,0.25,52.29719924926758,2.1
27-1025,Interior Designers,63490.0,71430.0,69580.0,0.0,0.17987442016601562,0.25,76.02103424072266,3.2
27-1026,Merchandise Displayers and Window Trimmers,37350.0,40540.0,192480.0,0.0,0.08968096971511841,0.14500290155410767,30.63599395751953,3.2
27-1027,Set and Exhibit Designers,66280.0,78450.0,10850.0,0.0,0.16764521598815918,0.20831012725830078,66.29363250732422,2.3
27-2011,Actors,,,38800.0,0.1011,0.09081479907035828,0.07095345854759216,76.90074157714844,0.3
27-2012,Producers and Directors,83480.0,114280.0,145270.0,0.092,0.12319555878639221,0.25472742319107056,72.3241195678711,4.9
27-2012,Media Programming Directors,83480.0,114280.0,145270.0,0.092,0.13499784469604492,0.22111822664737701,58.06766891479492,4.9
27-2012,Talent Directors,83480.0,114280.0,145270.0,0.092,0.03751227259635925,0.26239240169525146,54.667503356933594,4.9
27-2012,Media Technical Directors/Managers,83480.0,114280.0,145270.0,0.092,0.09482020139694214,0.23741096258163452,52.997650146484375,4.9
27-2021,Athletes and Sports Competitors,62360.0,259750.0,14370.0,0.0,0.03061121702194214,0.0,44.32126235961914,5.5
27-2022,Coaches and Scouts,45920.0,58910.0,250940.0,0.0,0.25104230642318726,0.16647306084632874,67.91112518310547,6.4
27-2023,"Umpires, Referees, and Other Sports Officials",38820.0,52800.0,15080.0,0.0,0.05878007411956787,0.10495182126760483,40.07253646850586,5.7
27-2031,Dancers,,,9060.0,0.0,0.006422713398933411,0.004242390394210815,86.9879150390625,4.5
27-2032,Choreographers,55600.0,62020.0,3430.0,0.0801,0.056656911969184875,0.09038674086332321,89.69635009765625,6.1
27-2041,Music Directors and Composers,63670.0,84230.0,12330.0,0.0368,0.10894446074962616,0.37216874957084656,89.69456481933594,-0.3
27-2042,Musicians and Singers,,,38350.0,0.0,0.006721187382936478,0.1814502477645874,95.29327392578125,1.1
27-2091,"Disc Jockeys, Except Radio",,,8170.0,,0.10148370265960693,,33.27920913696289,3.8
27-3011,Broadcast Announcers and Radio Disc Jockeys,45680.0,80110.0,23880.0,0.0634,0.02809995412826538,0.3322136700153351,45.212100982666016,-5.5
27-3023,"News Analysts, Reporters, and Journalists",60280.0,106030.0,41550.0,0.2098,0.10602027177810669,0.3127768337726593,54.078556060791016,-3.9
27-3031,Public Relations Specialists,69780.0,80310.0,280590.0,0.453,0.19367367029190063,0.3254004120826721,70.83195495605469,4.8
27-3041,Editors,75260.0,85700.0,95480.0,0.246,0.21231091022491455,0.34106385707855225,66.4181900024414,0.6
27-3042,Technical Writers,91670.0,92330.0,55530.0,0.4747,0.1022799015045166,0.39569196105003357,52.05294418334961,0.9
27-3043,Writers and Authors,72270.0,85780.0,47800.0,0.2462,0.16380935907363892,0.4271828830242157,60.33522415161133,3.6
27-3043,"Poets, Lyricists and Creative Writers",72270.0,85780.0,47800.0,0.2462,0.23267406225204468,0.4948166310787201,68.65845489501953,3.6
27-3091,Interpreters and Translators,59440.0,64950.0,53360.0,0.4304,0.21506285667419434,0.41849687695503235,72.19889068603516,1.7
27-3092,Court Reporters and Simultaneous Captioners,67310.0,74630.0,12630.0,0.3431,0.08877497911453247,0.48777586221694946,48.1029052734375,-0.3
27-4011,Audio and Video Technicians,54830.0,61370.0,70080.0,0.0173,0.10674673318862915,0.23139987885951996,50.72907638549805,3.3
27-4012,Broadcast Technicians,53920.0,64220.0,21080.0,0.0197,0.14070898294448853,0.3028254806995392,47.82722091674805,-2.8
27-4014,Sound Engineering Technicians,66430.0,79280.0,13050.0,0.0,0.105704665184021,0.2391534298658371,54.674293518066406,-1.7
27-4015,Lighting Technicians,60560.0,70000.0,10130.0,,0.044701993465423584,,44.528751373291016,-4.6
27-4021,Photographers,42520.0,55650.0,51230.0,0.195,0.13305240869522095,0.22863629460334778,43.46416473388672,1.8
27-4031,"Camera Operators, Television, Video, and Film",68810.0,79870.0,24460.0,0.1651,0.11482840776443481,0.2093449831008911,56.05670928955078,1.2
27-4032,Film and Video Editors,70980.0,83530.0,28860.0,0.2234,0.18270668387413025,0.2578640580177307,70.85686492919922,4.0
29-1011,Chiropractors,79000.0,91830.0,37630.0,0.0,-0.021479975432157516,0.22925132513046265,96.25618743896484,9.5
29-1021,"Dentists, General",172790.0,196100.0,113490.0,0.0309,-0.0027856994420289993,0.12221695482730865,98.4679183959961,4.1
29-1022,Oral and Maxillofacial Surgeons,,360240.0,5330.0,0.0,-0.00011822140368167311,0.049819301813840866,99.98336791992188,4.1
29-1023,Orthodontists,,254620.0,5150.0,0.0,0.006026014685630798,0.14422063529491425,95.86542510986328,4.4
29-1024,Prosthodontists,,258660.0,760.0,0.0,-0.007801210507750511,0.017837582156062126,98.404541015625,4.5
29-1031,Dietitians and Nutritionists,73850.0,74770.0,76570.0,0.1328,0.1813770979642868,0.2519558072090149,94.5447769165039,5.5
29-1041,Optometrists,134830.0,140940.0,41890.0,0.0,-0.0027003800496459007,0.14415444433689117,98.93214416503906,8.0
29-1051,Pharmacists,137480.0,137210.0,328870.0,0.0896,0.08067616820335388,0.20895053446292877,89.90180206298828,4.6
29-1071,Physician Assistants,133260.0,136900.0,155540.0,0.0,0.0009559057652950287,0.1952756941318512,95.39210510253906,20.4
29-1071,Anesthesiologist Assistants,133260.0,136900.0,155540.0,0.0,0.053774282336235046,0.10577619820833206,86.09532928466797,20.4
29-1081,Podiatrists,152800.0,163960.0,9520.0,0.0,0.004198150709271431,0.1482265591621399,98.93710327148438,1.8
29-1122,Occupational Therapists,98340.0,98240.0,152280.0,0.008,0.16032713651657104,0.1657625287771225,89.98106384277344,13.8
29-1122,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",98340.0,98240.0,152280.0,0.008,-0.013355374336242676,0.08161555230617523,72.4391098022461,13.8
29-1123,Physical Therapists,101020.0,102400.0,248630.0,0.0174,0.13453425467014313,0.10783611238002777,94.4717025756836,10.9
29-1124,Radiation Therapists,101990.0,110820.0,18700.0,0.0,0.06696510314941406,0.13605479896068573,79.03961181640625,1.9
29-1125,Recreational Therapists,60280.0,65350.0,15060.0,0.0,0.07784849405288696,0.12160120904445648,95.25983428955078,3.3
29-1126,Respiratory Therapists,80450.0,84260.0,136420.0,0.0,0.07983294129371643,0.12535631656646729,80.06953430175781,12.1
29-1127,Speech-Language Pathologists,95410.0,95840.0,178790.0,0.0,0.08904525637626648,0.23515918850898743,90.43360900878906,15.0
29-1128,Exercise Physiologists,58160.0,59620.0,8110.0,0.0,0.014670491218566895,0.16885730624198914,71.87741088867188,9.5
29-1129,Art Therapists,65010.0,73800.0,19320.0,0.0402,0.06865279376506805,0.14467337727546692,86.35645294189453,11.5
29-1129,Music Therapists,65010.0,73800.0,19320.0,0.0402,0.060287728905677795,0.21801838278770447,87.42703247070312,11.5
